text,aspect,polarity,lang
Restaurant que j’appréciais déjà en repas d'affaire.,Restaurant,pos,fr
"Sortie privée avec mon épouse, et vraiment pas déçus : accueil très sympa, bonne table,serveur prévenant et pas d'attente pour la commande.",general,pos,fr
"Sortie privée avec mon épouse, et vraiment pas déçus : accueil très sympa, bonne table,serveur prévenant et pas d'attente pour la commande.",accueil,pos,fr
"Sortie privée avec mon épouse, et vraiment pas déçus : accueil très sympa, bonne table,serveur prévenant et pas d'attente pour la commande.",serveur,pos,fr
"Sortie privée avec mon épouse, et vraiment pas déçus : accueil très sympa, bonne table,serveur prévenant et pas d'attente pour la commande.",attente,pos,fr
"un régal sur les poissons à la plancha : poissons hyper frais, et très bien préparés.",poissons à la plancha,pos,fr
"un régal sur les poissons à la plancha : poissons hyper frais, et très bien préparés.",poissons,pos,fr
"Un peu d'attente pour les desserts, mais normal vu l'affluence (réputation et qualité obligent).",attente,neutral,fr
"Un peu d'attente pour les desserts, mais normal vu l'affluence (réputation et qualité obligent).",general,pos,fr
"De surcroit, rapport qualité pris très correct (45€ par personne avec un excellent vin).",general,pos,fr
"De surcroit, rapport qualité pris très correct (45€ par personne avec un excellent vin).",vin,pos,fr
"De surcroit, rapport qualité pris très correct (45€ par personne avec un excellent vin).",general,pos,fr
on y reviendra pour déguster le reste de la carte...et pour le coucher de soleil magnifique sur la baie de Marseille et les iles.,general,pos,fr
on y reviendra pour déguster le reste de la carte...et pour le coucher de soleil magnifique sur la baie de Marseille et les iles.,general,pos,fr
"La terrasse est très bien exposée, le personnel est très sympathique et la cuisine est de grande qualité.",terrasse,pos,fr
"La terrasse est très bien exposée, le personnel est très sympathique et la cuisine est de grande qualité.",personnel,pos,fr
"La terrasse est très bien exposée, le personnel est très sympathique et la cuisine est de grande qualité.",cuisine,pos,fr
Les produits utilisés sont frais et tout ce que nous avons mangé était super bon.,produits,pos,fr
Les produits utilisés sont frais et tout ce que nous avons mangé était super bon.,general,pos,fr
Nous y retournerons certainement pour manger sous ce magnifique platane qui représente bien la terrasse du sud de la France.,platane,pos,fr
Mention spéciale aux serveurs pour leur professionnalisme.,serveurs,pos,fr
Ils savent mettre à l'aise les clients en leur donnant de bons conseils sans les déranger.,general,pos,fr
Cheveux dans les plats,general,neg,fr
Millefeuille tomates mozzarella : simple salade tomate mozza,Millefeuille tomates mozzarella,neg,fr
Pas eu l'apéritif offert,general,neg,fr
Pâtes au saumon servies comme à la maison,Pâtes au saumon,neg,fr
Aïoli : Mayo amora avec de l'ail,Aïoli,neg,fr
Chantilly premier prix,Chantilly,neg,fr
"Dorade au champagne : Colin surgelé avec de la sauce blanche et des herbes, pas de champagne",Dorade au champagne,neg,fr
Légumes surgelés dans les plats,Légumes,neg,fr
Café gourmand : café et une part de tarte aux pommes surgelée (écrit fait maison sur la carte),tarte aux pommes,neg,fr
Ne jamais y aller!!!,general,neg,fr
"Nous nous attendions à quelque chose de très grande qualité, c'était un peu ordinaire et certains plats étaient fades.",plats,neg,fr
"Nous nous attendions à quelque chose de très grande qualité, c'était un peu ordinaire et certains plats étaient fades.",general,neg,fr
Le confit ne ressemble pas à un confit (ça ressemble à une saucisse) et le gout ne suit pas non plus.,confit,neg,fr
La croustade de saint Jacques est le meilleur de nos plats (les saint jacques sont généreuses et la sauce est bonne).,saint jacques,pos,fr
La croustade de saint Jacques est le meilleur de nos plats (les saint jacques sont généreuses et la sauce est bonne).,sauce,pos,fr
La croustade de saint Jacques est le meilleur de nos plats (les saint jacques sont généreuses et la sauce est bonne).,croustade de saint Jacques,pos,fr
"Bref, pas mauvais, mais un peu décevant.",general,neg,fr
"Nous avions réservé dans ce restaurant en voyant qu'il était recommandé par le Gault et Millau, il a une déco super sympa et tout paraissait être réuni pour découvrir une nouvelle bonne table sur Marseille.",déco,pos,fr
"Hélas, quelle ne fut pas notre déception!",general,neg,fr
"Pas de vin à moins de 35 € la bouteille, des prix qui se justifieraient si la qualité des mets était à la hauteur.",mets,neg,fr
"Pas de vin à moins de 35 € la bouteille, des prix qui se justifieraient si la qualité des mets était à la hauteur.",bouteille,neg,fr
"La viande était dure, les fruits de mer des pâtes surgelés et sans goût.",viande,neg,fr
"La viande était dure, les fruits de mer des pâtes surgelés et sans goût.",fruits de mer,neg,fr
De plus l'un des convives a été malade après le repas.,repas,neg,fr
"Reste le service, sympathique mais un peu trop décontracté qui ne suffit pas à relever l'absence de qualité de ce restaurant.",service,neutral,fr
"Reste le service, sympathique mais un peu trop décontracté qui ne suffit pas à relever l'absence de qualité de ce restaurant.",restaurant,neg,fr
"Bon on a du mal tomber, on va dire ca comme ca.....",general,neg,fr
"Serveurs désagréables, vous etes pas du coin?",Serveurs,neg,fr
dommage!,general,neg,fr
"recomptez votre monnaie, croyez moi , vous avez franchement interet.",general,neg,fr
"Il nous a fait le coup, mais on a pu le constater ce soir là, ils ont fait le coup à au moins huit tables qui se sont plaintes.",general,neg,fr
"Bon, bien sur l'erreur était en leur faveur!!! prés de vingt euros pour nous sur une addition de 85€ !",general,neg,fr
"prsque 20% !!! Le plus beau: sans se démonter: ""ben quoi c'est le pourboire!!!!"" Rien à dire de plus",general,neg,fr
"Quand aux plats, n'y allez pas pour faire une découverte originale, que du ""classique""....",plats,neg,fr
Ca ressemble à ce que les restaurateurs achétent chez Métro ....,general,neg,fr
Un restau au bord de l'eau c'est sympa.,restau,pos,fr
"Surtout que le service y est rapide et plutôt agréable, les portions généreuses et le lieux vraiment joli.",service,pos,fr
"Surtout que le service y est rapide et plutôt agréable, les portions généreuses et le lieux vraiment joli.",portions,pos,fr
"Surtout que le service y est rapide et plutôt agréable, les portions généreuses et le lieux vraiment joli.",lieux,pos,fr
Mais qu'est ce que c'est gras !,general,neg,fr
Ces pauvres poulpes auraient pu mourir d'un excès de cholestérol s'ils n'avaient pas fini sur la plancha.,poulpes,neg,fr
"Et hop, une après midi à te les digérer.",general,neg,fr
Et je parle pas de l'aïoli...,aïoli,neg,fr
Donc bien mais pourrais vraiment gagner en qualité.,general,neg,fr
Donc bien mais pourrais vraiment gagner en qualité.,general,pos,fr
"Dernière remarque, pourquoi du saumon ??",general,neg,fr
"Allez, un petit effort quoi !",general,neg,fr
Nous avions aimé ce restaurant du temps de l'ancienne équipe mais alors là déception.,restaurant,neg,fr
"Après un accueil et un service moyen, la carte paraissait alléchante mais quand les plats sont arrivés ce n'était pas à la hauteur.",accueil,neg,fr
"Après un accueil et un service moyen, la carte paraissait alléchante mais quand les plats sont arrivés ce n'était pas à la hauteur.",service,neg,fr
"Après un accueil et un service moyen, la carte paraissait alléchante mais quand les plats sont arrivés ce n'était pas à la hauteur.",carte,pos,fr
"Après un accueil et un service moyen, la carte paraissait alléchante mais quand les plats sont arrivés ce n'était pas à la hauteur.",plats,neg,fr
Les produits sont bons mais la cuisine reste simple par rapport aux tarifs.,produits,pos,fr
Les produits sont bons mais la cuisine reste simple par rapport aux tarifs.,cuisine,neg,fr
Les produits sont bons mais la cuisine reste simple par rapport aux tarifs.,cuisine,neutral,fr
Un tartare de saumon avec trop d'oignons.,tartare de saumon,neg,fr
"Une profiterole proposée XL mais dans l'assiette le chou était trop cuit, donc déception, il vaut mieux avoir une profiterole plus petite mais meilleure.",profiterole,pos,fr
"Une profiterole proposée XL mais dans l'assiette le chou était trop cuit, donc déception, il vaut mieux avoir une profiterole plus petite mais meilleure.",chou,neg,fr
Les prix sont trop élevés par rapport à ce qu'on nous a proposé.,general,neg,fr
Les prix sont trop élevés par rapport à ce qu'on nous a proposé.,general,neg,fr
"D'ailleurs il n'y avait que trois tables dans le restaurant, un vendredi soir !",restaurant,neg,fr
En 2 mois ce resto s' est dégradé à une vitesse phénoménale!,resto,neg,fr
"Désorganisation totale du service, obligé de redemander à plusieurs reprises l'apéritif ainsi que le vin, à croire qu'ils ne veulent pas qu'on consomme.",service,neg,fr
Une attente interminable avant de passer commande.,attente,neg,fr
Normal quand les serveuses et serveuses ne gèrent pas leurs tables...vacances va et vient sans aucune logique de service!,serveuses et serveuses,neg,fr
Normal quand les serveuses et serveuses ne gèrent pas leurs tables...vacances va et vient sans aucune logique de service!,service,neg,fr
Heureusement la qualité de la cuisine rattrape cela mais quel gâchis pour ce petit resto italien avec une magnifique terrasse et des produits frais.,terrasse,pos,fr
Heureusement la qualité de la cuisine rattrape cela mais quel gâchis pour ce petit resto italien avec une magnifique terrasse et des produits frais.,cuisine,pos,fr
S' il vous plaît monsieur le patron remettez de l'ordre dans votre organisation.,general,neg,fr
La personne qui accueille et place les gens ferait mieux de gérer le service au lieu de se promener les mains dans les poches.,service,neg,fr
C'est pas compris d'attribuer à chaque serveur une partie du resto et ainsi chacun peut suivre ses commandes,general,neg,fr
Et bien c'est toujours aussi bien.,general,pos,fr
La formule est parfaite.,formule,pos,fr
La viande est toujours cuite comme on le souhaite et si vous n'avez pas assez de frites demandez-en au serveur il vous en apportera une assiette.,viande,pos,fr
La viande est toujours cuite comme on le souhaite et si vous n'avez pas assez de frites demandez-en au serveur il vous en apportera une assiette.,serveur,pos,fr
La viande est toujours cuite comme on le souhaite et si vous n'avez pas assez de frites demandez-en au serveur il vous en apportera une assiette.,general,pos,fr
Le personnel est tres attentionné.,personnel,pos,fr
En somme un Resto où on peut venir entre amis pour bien manger et de manière rapide si on le souhaite,Resto,pos,fr
Nous avons été positivement surpris.,general,pos,fr
"Tout d'abord l'accueil fut très agréable, souriant et avenant.",accueil,pos,fr
La cuisine sans prétention reste simple et de bonne qualité.,cuisine,pos,fr
La cuisine sans prétention reste simple et de bonne qualité.,cuisine,pos,fr
"Portions équilibrées, sauf peut-être pour l'entrée (moules gratinées) qui était trop petite tant les moules étaient bonnes.",Portions,pos,fr
"Portions équilibrées, sauf peut-être pour l'entrée (moules gratinées) qui était trop petite tant les moules étaient bonnes.",moules,pos,fr
"Portions équilibrées, sauf peut-être pour l'entrée (moules gratinées) qui était trop petite tant les moules étaient bonnes.",entrée,neg,fr
"Le vin blanc était tout à fait adéquat et à un prix plus que raisonnable, 14 euros...",vin blanc,pos,fr
"Le vin blanc était tout à fait adéquat et à un prix plus que raisonnable, 14 euros...",vin blanc,pos,fr
Nous recommandons ce petit restaurant qui se trouve dans le quartier du Panier.,restaurant,pos,fr
Une bonne surprise sur le port de Marseille.,general,pos,fr
Une bonne surprise sur le port de Marseille.,port de Marseille,pos,fr
"Les prix pratiqués sont corrects, et la nourriture est bonne, en quantité et avec un large choix (un plateau de fromages affiche plus de 30 spécimens !)",general,pos,fr
"Les prix pratiqués sont corrects, et la nourriture est bonne, en quantité et avec un large choix (un plateau de fromages affiche plus de 30 spécimens !)",nourriture,pos,fr
"Les prix pratiqués sont corrects, et la nourriture est bonne, en quantité et avec un large choix (un plateau de fromages affiche plus de 30 spécimens !)",plateau de fromages,pos,fr
"Les prix pratiqués sont corrects, et la nourriture est bonne, en quantité et avec un large choix (un plateau de fromages affiche plus de 30 spécimens !)",nourriture,pos,fr
"Certes, ce n'est pas de la gastronomie, mais on ne vient pas à un buffet à volonté pour cela.",general,neutral,fr
"On repart donc repu et heureux d'avoir passé un bon moment pour pas trop cher (sur le port, c'est assez remarquable).",general,pos,fr
"On repart donc repu et heureux d'avoir passé un bon moment pour pas trop cher (sur le port, c'est assez remarquable).",general,pos,fr
"On repart donc repu et heureux d'avoir passé un bon moment pour pas trop cher (sur le port, c'est assez remarquable).",port,pos,fr
"certes cet établissement est bien situé, mais ça ne justifie pas les tarifs pratiqués pour une qualité juste moyenne.",établissement,pos,fr
"certes cet établissement est bien situé, mais ça ne justifie pas les tarifs pratiqués pour une qualité juste moyenne.",general,neg,fr
"certes cet établissement est bien situé, mais ça ne justifie pas les tarifs pratiqués pour une qualité juste moyenne.",general,neutral,fr
"Le plat du jour comme son nom l'indique est plutôt un gage de fraicheur et qualité; ce jour là si le sanglier était convenable, l'accompagnement très limite à savoir des pâtes desséchées et froides.",sanglier,neutral,fr
"Le plat du jour comme son nom l'indique est plutôt un gage de fraicheur et qualité; ce jour là si le sanglier était convenable, l'accompagnement très limite à savoir des pâtes desséchées et froides.",accompagnement,neg,fr
"Le plat du jour comme son nom l'indique est plutôt un gage de fraicheur et qualité; ce jour là si le sanglier était convenable, l'accompagnement très limite à savoir des pâtes desséchées et froides.",pâtes,neg,fr
"Le plat du jour comme son nom l'indique est plutôt un gage de fraicheur et qualité; ce jour là si le sanglier était convenable, l'accompagnement très limite à savoir des pâtes desséchées et froides.",plat du jour,pos,fr
"Un service convenable, mais à ne pas renouveler, il y a tant de petits restaurants qui savent servir une cuisine de meilleure qualité",service,neutral,fr
mais grosse déception :,mais grosse déception,neg,fr
une pizza assez bonne mais servie sans couverts ?,pizza,pos,fr
une pizza assez bonne mais servie sans couverts ?,general,neg,fr
"Une bière pression à 3,7 euros sans bulle avec un goût d'eau, bref une bière coupée à l'eau.",bière pression,neg,fr
"Une bière pression à 3,7 euros sans bulle avec un goût d'eau, bref une bière coupée à l'eau.",bière pression,neg,fr
J'ai retenté ma chance avec une bière bouteille 6 euros arrivée ouverte avec une rondelle de citron à l'intérieur ??,bière bouteille,neg,fr
J'ai retenté ma chance avec une bière bouteille 6 euros arrivée ouverte avec une rondelle de citron à l'intérieur ??,bière bouteille,neg,fr
idem sans bulle et un goût d'eau.,general,neg,fr
La voisine à la table d'à côté a renvoyé son verre de vin blanc sous prétexte qu'il y avait tellement de glaçons qu'elle n'avait plus le goût du vin.,verre de vin blanc,neg,fr
"Comme évoqué précédemment : ne pas aller aux toilettes, dégueulasse !",general,neg,fr
Serveurs de 18 ans très sympas mais tips pas possible là ....,Serveurs,pos,fr
Vraiment dommage !,general,neg,fr
Il ne faut absolument pas cautionner ça !!,general,neg,fr
"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro.",restaurant,neg,fr
"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro.",service,neg,fr
"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro.",personnel,neg,fr
"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro.",general,neg,fr
"la situation est bonne mais la cuisine st détestable, c'est une mangeoire à touristes, comme l'est la place où on ""attend"" vraiment le touriste.",situation,pos,fr
"la situation est bonne mais la cuisine st détestable, c'est une mangeoire à touristes, comme l'est la place où on ""attend"" vraiment le touriste.",cuisine,neg,fr
"la situation est bonne mais la cuisine st détestable, c'est une mangeoire à touristes, comme l'est la place où on ""attend"" vraiment le touriste.",mangeoire à touristes,neg,fr
"Vin au verre pas frais, en bouteille assez cher et une bière en bouteille peu covaincante",Vin au verre,neg,fr
"Vin au verre pas frais, en bouteille assez cher et une bière en bouteille peu covaincante",bouteille,neg,fr
"Vin au verre pas frais, en bouteille assez cher et une bière en bouteille peu covaincante",bière en bouteille,neg,fr
"service de cantine, la serveuse porte la ""soupe"" de poissons entre ses 2 mains par ce que l'assiette est chaude, sans liteau, sans classe vraiment",service,neg,fr
"service de cantine, la serveuse porte la ""soupe"" de poissons entre ses 2 mains par ce que l'assiette est chaude, sans liteau, sans classe vraiment",serveuse,neg,fr
on y bouffe plus que l'on s'y restaure à éviter vraiment,general,neg,fr
"Attirés par la devanture se déclinant comme plutôt chic, certes le prix du menu à 15€ n'inspirait pas une cuisine raffinée... mais là c'est pire que tout...",general,neg,fr
"Attirés par la devanture se déclinant comme plutôt chic, certes le prix du menu à 15€ n'inspirait pas une cuisine raffinée... mais là c'est pire que tout...",general,pos,fr
"Attirés par la devanture se déclinant comme plutôt chic, certes le prix du menu à 15€ n'inspirait pas une cuisine raffinée... mais là c'est pire que tout...",menu,pos,fr
Du surgelé mais du surgelé pas bon !!! Poulpes marinés.... c'est à dire un poulpe qui ressemble à du vrai caoutchouc avec du vinaigre....en gros une simple salade!,poulpe,neg,fr
Du surgelé mais du surgelé pas bon !!! Poulpes marinés.... c'est à dire un poulpe qui ressemble à du vrai caoutchouc avec du vinaigre....en gros une simple salade!,general,neg,fr
Des moules marinières qui baignanit....dans leur eau oui sans sauce : sans intérets!!!,moules marinières,neg,fr
Pour moi le pire reste le service!!,service,neg,fr
"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas.....",serveuse,neg,fr
"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas.....",dessert,neg,fr
"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas.....",patron,neg,fr
"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas.....",attente,neg,fr
"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas.....",management,neg,fr
Un relationnel client naz!,general,neg,fr
Quant à la salade de fruit acide et pétillante... je soupconne qu'ils y aient mis de l'orangina...,salade de fruit,neg,fr
Resto de bord de mer idéalement situé.,Resto,pos,fr
"Bon service, accueil chaleureux.",service,pos,fr
"Bon service, accueil chaleureux.",accueil,pos,fr
"Néanmoins, repas onéreux, sans grand choix, lourds et très gras.",repas,neg,fr
"Néanmoins, repas onéreux, sans grand choix, lourds et très gras.",repas,neg,fr
"Néanmoins, repas onéreux, sans grand choix, lourds et très gras.",repas,neg,fr
"Je ne retournerai pas dans ce restaurant, même après 10 heures de digestion, la salade de chèvre chaud n'est toujours pas passée.",restaurant,neg,fr
"Je ne retournerai pas dans ce restaurant, même après 10 heures de digestion, la salade de chèvre chaud n'est toujours pas passée.",salade de chèvre chaud,neg,fr
....quel accueil froid et quel service antipathique!,accueil,neg,fr
....quel accueil froid et quel service antipathique!,service,neg,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",brunch,pos,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",terrasse,pos,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",brunch,pos,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",brunch,pos,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",service,neg,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",serveuse,neg,fr
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",general,neg,fr
"Nous lui avons demandé a être débarrassé, elle ne l'a pas fait mais est passé 3 fois devant nous les mains vides...c'est très moyen.",general,neg,fr
Dommage car le brunch était chouette mais l'accueil et le service ne méritent pas que nous revenions .,brunch,pos,fr
Dommage car le brunch était chouette mais l'accueil et le service ne méritent pas que nous revenions .,accueil,neg,fr
Dommage car le brunch était chouette mais l'accueil et le service ne méritent pas que nous revenions .,service,neg,fr
"Au départ nous avions déjà l impression de déranger, à la limite pas trop grave ville touristique et beaucoup de monde donc je pense les serveurs fatigués.",general,neg,fr
"Une fois le repas à table, une catastrophe, sans parler des erreurs ou des oublis, une impression de viande avariée et j en passe...",viande,neg,fr
"Une fois le repas à table, une catastrophe, sans parler des erreurs ou des oublis, une impression de viande avariée et j en passe...",general,neg,fr
"Une fois le repas à table, une catastrophe, sans parler des erreurs ou des oublis, une impression de viande avariée et j en passe...",repas,neg,fr
"En allant aux toilettes nous avons aperçu un établissement dans un état plus que laborieux, pire que dans nos pires cauchemars, sale, délabré, comment peut-on faire a manger dans un endroit pareil, je me sentais mal à voir ça.",établissement,neg,fr
A fermer de suite.,general,neg,fr
Par pitié allez ailleurs merci.,general,neg,fr
"Sous le soleil de l'Estaque, la terrasse de ce restaurant a un petit côté déco bien sympa (table façon teck, ""sets"" en ardoise).",déco,pos,fr
"Sous le soleil de l'Estaque, la terrasse de ce restaurant a un petit côté déco bien sympa (table façon teck, ""sets"" en ardoise).",terrasse,pos,fr
"Sous le soleil de l'Estaque, la terrasse de ce restaurant a un petit côté déco bien sympa (table façon teck, ""sets"" en ardoise).",general,pos,fr
"Le grand +, c'est l'accueil souriant des 2 serveuses, disponibles et connaissant bien les plats.",serveuses,pos,fr
"Ai choisi un loup de mer fraichement pêché avec sa ratatouille sur purée accompagné d'une huile d'olive aux agrumes et herbes, le tout se révélant un peu insipide.",loup de mer fraichement pêché avec sa ratatouille sur purée accompagné d'une huile d'olive aux agrumes et herbes,neg,fr
Je suis d'autant + désolée de l'écrire que le service est un bonheur de gentillesse.,service,pos,fr
Le dessert ne m'a pas laissé de souvenir mémorable (un thé gourmand).,dessert,neg,fr
"Peut mieux faire, j'en suis sûre !",general,neg,fr
Un incontournable!,general,pos,fr
"Une cuisine toujours fraiche et fine, de très bons produits, cuisinés avec talent et amour.",cuisine,pos,fr
"Une cuisine toujours fraiche et fine, de très bons produits, cuisinés avec talent et amour.",produits,pos,fr
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",accueil,pos,fr
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",service,pos,fr
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",vin,pos,fr
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",pichets,pos,fr
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",coktails,pos,fr
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",apéritifs,pos,fr
Inventés et préparés avec soin par le super bartender !!,general,pos,fr
"Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée.",terrasse,pos,fr
"Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée.",musique,pos,fr
"Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée.",cadre,pos,fr
"Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée.",cheminée,pos,fr
On y va les yeux fermés!,general,pos,fr
"A lire les différents commentaires élogieux, je me demande un peu si j'étais au même endroit ou si j'étais de mauvaise humeur ce jour-là...",endroit,neg,fr
"Cela étant, je n'ai pas trouvé le personnel sympathique, certes nous avons fini le déjeuner un peu tard (16h) mais on s'est fait pousser vers la sortie car le restaurant fermait (à quoi bon si c'est pour réouvrir deux heures plus tard ?!).",personnel,neg,fr
"Cela étant, je n'ai pas trouvé le personnel sympathique, certes nous avons fini le déjeuner un peu tard (16h) mais on s'est fait pousser vers la sortie car le restaurant fermait (à quoi bon si c'est pour réouvrir deux heures plus tard ?!).",general,neg,fr
"La cuisine ne laisse pas de souvenir particulier, plutôt standard et pour le prix au final, on peut franchement s'attendre à beaucoup mieux !",cuisine,neutral,fr
"La cuisine ne laisse pas de souvenir particulier, plutôt standard et pour le prix au final, on peut franchement s'attendre à beaucoup mieux !",general,neg,fr
