text,aspect,polarity,lang
"Да чтоб вам, друзьям моим, утонуть в любви! 
Да чтоб вы провалились в паутине нежности!
Да пропадите вы на мальдивах на месяц!
Да я вас видеть не хочу... грустными! =)",general,pos,ru
"вы только на секунду закройте глаза и представьте. 
вы есть друг у друга. разве этого мало? 
по-моему, этого достаточно, чтобы почувствовать себя счастливым.
это выходит за рамки обычных отношений, вы можете быть друг-другу кем угодно, вас могут разделять время, расстояния,
но как же приятно осознавать, что у тебя есть ""тот самый"", родной, человек, а ты, в свою очередь, есть у него. это счастье.",general,pos,ru
сегодня что то будет...),general,neutral,ru
Мне выписали справочку,general,neutral,ru
"Что самая сладкая сладость на свете? Сахар - могла я когда-то ответить. Мёд, мармелад, пастила и щербет. Только теперь поняла я ответ. Родного ребёночка - запах макушки, что остаётся на нашей подушке, пальчики нежные и ноготки, попка, коленочки и локотки!",general,pos,ru
"За что я люблю лето, так это за сиськи!",general,pos,ru
"С концерта ""Аэлиты"" у Тимофея в чайной",general,neutral,ru
я валялся под столом)),general,pos,ru
Виталик)))),general,neutral,ru
"В смерти есть что-то торжественное; это поражающая истина, которая должна угасить все страсти. Ее неумолимая коса подрезает наше существование; если это не случилось вчера, это может случиться сегодня или завтра, и иногда это завтра оказывается таким недалеким и неожиданным!",general,neutral,ru
"✅ РОЗЫГРЫШ!
БЕСПЛАТНАЯ ФОТОСЕССИЯ 📷 
Призовых мест — 2! 
🎁 1 место - бесплатная фотосессия! 
🎁 2 место - скидка на фотосессию 50%!
Условия: 
1. Быть в списке моих друзей 
2. Сделать репост этой записи и не удалять его до окончания розыгрыша. 
3. В комментариях под этим постом указать свой порядковый номер (1, 2, 3...) 
Победители будут определены при помощи генератора случайных чисел 05.05.2016. 
✌ Всем желаю удачи! Ну и +100 к карме за репост )",general,neutral,ru
"Уйти из жизни - всё равно что выйти в соседнюю комнату,так что...Твой байк,братан,в твою же честь.",general,neutral,ru
зачем статус удалила)? крутой же был),general,neutral,ru
"А я все думал, чего же не хватает.",general,neutral,ru
Как мы съездили в Белокуриху :),general,neutral,ru
"[id174564952|Наталочка Билоус], это тебе!
• Отправлено из ФотиКо ► vk.com/fotiko ◄",general,neutral,ru
"Балаклава термоативна Therm Guard+

Всього 40грн",general,neutral,ru
"И снежок, и любовь =)))) 
Люблю тебя, милашка =)",general,pos,ru
Новый питомец),general,pos,ru
"эээй,что завтра делаем?",general,neutral,ru
"Я сделала это слайдшоу одной левой из альбома «Новый год» под музыку Алиса Кожикина - Мы Вместе. Picrolla:
►",general,neutral,ru
"это та, которая спать собиралась=)",general,neutral,ru
славная гулянка получилась!!!!!!!!!!!!!!!!!,general,pos,ru
всегда задавалась вопросом: как ты можешь быть подписан на Лурк и одновременно с этим читать эзотерику (путеводитель по жизни)?! =),general,neutral,ru
это..я не поняла...мой брат яойщик чтоль? он сказал....СОУСКЕ ИЧИГО???!!!! *глубокий шок и последующий обморок*,general,neg,ru
снова дома. отдохнувший)),general,pos,ru
и началась черная полоса,general,neg,ru
Оо..может мне кто нибудь ответит?)))),general,neutral,ru
Чего не спим??)))!,general,neutral,ru
"Гена! Это практически ""на нашем месте снято,где нас гроза застала,когда мы пили Мадеру,и (по-моему) жарили шашлыки,
ЭТО ВИШНЁВКА!",general,pos,ru
ой затупила!,general,neg,ru
"Год назад, ровно год назад я, и еще очень много счастливчиков в этот день по настоящему поняли вкус свободы, радости. Почувствовали на себе, на своём теле(душа не понимала в чем прикол вообще) гражданскую жизнь😊 У всех по-разному сложилась, или сложится жизнь, но этот день будет объединять нас всех. ""Фаязов, куда ты собрался!!!"", ""ДОМОООООООЙ"". Ураааааа!!!",general,pos,ru
"Нужно больше заполнять!

""В целях обеспечения защиты исключительных прав СПбГУ на авторские произведения, созданные работниками Университета в рамках исполнения ТД, либо ДГПХ, с 1 октября 2016 года перед публикацией каждого служебного произведения науки, литературы и искусства авторы обязаны уведомлять работодателя путем заполнения соответствующей формы на сайте СПбГУ.""",general,neutral,ru
Европа отворачивается от Украниы и начинает называть вещи своими именами!,general,neutral,ru
подскажи те пожалуйста почему у моего анималиста 390 урон он бьет 234 а у танка 250 урон и также бьет 250?ето глюк или что?,general,neutral,ru
"интересно вспоминать, как ты познакомился с тем или иным человеком. как его первый раз увидел.)",general,pos,ru
"Многие сожалеют о том, что метеорит упал не у них, завидуют нам, а я не вижу причин для зависти. Кроме многочисленных повреждений зданий (стекол, в основном) и повреждения людей (порезов, в основном) есть ещё проблема с планами... Всё было хорошо, все выходные были расписаны на ближайшие два месяца... И тут бац, метеорит упал, и началось - это перенеслось, то отменилось, тут наложилось, там вообще непонятно что. Одно радует - забавные ролики можно посмотреть про метеорит, почитать про теории заговора от параноиков, да и вообще, ничего так не бодрит, как с утра...",general,neutral,ru
меня покусала дикая кошка),general,neg,ru
куплю 9 фанер за метлу или за тыкву,general,neutral,ru
на новый год поступило предложение руки и сердца!!!! вот так...,general,pos,ru
"Ищу работу продавцом, сан. книжки нет, мне 21 год.",general,neutral,ru
"- Бедность порождает собственную
субкультуру. Человек предпочитает получать
5 тысяч и ничего не делать, чем работать
больше за 25.
""Михаил Прохоров""",general,neutral,ru
Теперь нас трое))))),general,pos,ru
Жизнь как подиум! по ней нужно идти всегда с высоко поднетой головой. на шпильках и с макияжем...,general,pos,ru
Мои самые преданные фанаты за неделю,general,neutral,ru
"Длинющая,но послушай!Мне понравилась.",general,pos,ru
вот где сила),general,neutral,ru
"Друзья, мне нужны разрешения чтобы расширить свою территорию!",general,neutral,ru
"Хочу итальянскую жизнь, американскую зарплату, французскую любовь и гавайское лето...",general,pos,ru
"Ну, лицемерные, лживые, подлые суки, отвечайте!
Добропорядочные и правильные тоже отвечайте!",general,neg,ru
"Вторая часть видео с Индии.
Все кадры не постановочные, сняты за два вечера на пляже Гоа, Арамболь.
И снова, никто из героев не подозревает об этом видео, хотелось бы найти хотя б девушку, которая поет :), думаю, ей будет приятно.",general,neutral,ru
СТАТУС ЗБС. !!!,general,pos,ru
"Бог знает, что для нас лучше, поэтому не нужно мешать ему делать нас счастливыми; если не сбывается то, что ты хочешь - значит, оно тебе не надо, потом ты поймешь это...(с) Я",general,neutral,ru
А это снова тебе))),general,neutral,ru
"Понятно ли вам, о чем эта картинка?",general,neutral,ru
"Назад в прошлое. Екатеринбург
#Поездка2013",general,neutral,ru
"я знаешь,что хотела у тебя спросить?ты вот никогда не хотела одеться как реальная чика?(в плане юбка,каблуки более женственно короче)",general,neutral,ru
"""Не обманывайтесь, у них у всех есть скелеты в шкафу. У некоторых, неибаццо, кладбище в шкафах. Открываете дверцу, а из шкафа, нахер, вороны летят."" ©",general,neg,ru
"А вот те БАХ,великий и незабвенный иоганн Себастьян!)))))",general,pos,ru
я тебя люблю ❤,general,pos,ru
""" О! как нам часто кажется в душе, Что мы, мужчины, властвуем, решаем..... Нет, только тех мы женщин выбираем, Которые нас выбрали уже..."" ( Н. Доризо )",general,neutral,ru
Подобрали тачку для Саратовских дорог!,general,neutral,ru
А кого выберешь ты?,general,neutral,ru
прям точно тебе надо!,general,neutral,ru
Привет всем! Продам отличные ролики фирмы К2 soul 5 всего за 2600. Раз-р 40.5-41. Вопросы по 89373161992 или в личку!,general,neutral,ru
"Напишите в личку свои пожалуйста номера , поменял номер , спасибо))",general,neutral,ru
Папа - это первый герой сына и первая любовь дочери!,general,pos,ru
скажи какой классный))),general,pos,ru
"Отмечаем День Рождения Алины в баре ""Шато"" с 17:30. Адрес - Самойловой, 5. Если что, мы на связи.",general,neutral,ru
Никогда не возвращайся в прошлое..оно убивает твое драгоценное время...Истории не повторяются…люди не меняются... Никогда никого не жди…не стой на месте... Иди только вперед не оглядывайся... Люди которым ты нужен ....обязательно ... тебя догонят...,general,neutral,ru
Как бы мне хотелось взять и повернуть время вспять…на год назад…не совершить прошлых ошибок…многое изменить…,general,neg,ru
хреново...,general,neg,ru
всё мы друзья на веки...и мне похуй что будет...я за тя на смерть..и похуй что мы соримся раз в год..и чуть на долго...я за тя пиздец стеной..)..,general,pos,ru
вот отрывок что слушал в 2003,general,neutral,ru
...начало традиции положено!! :)),general,pos,ru
родили б меня попозже...вот была б и помоложе...,general,neutral,ru
Наркомания прогрессирует)),general,neutral,ru
Сексуальна.,general,pos,ru
жизнь удалась))),general,pos,ru
Левый бизнес,general,neutral,ru
Храм науки)),general,neutral,ru
"Переселила зайца на западный балкон, но толку по-моему мало...:-/ 
Мне-то пох, я с югов , а ему, бедняге, тяжко - шерстяной весь да еще и чОрный.",general,neutral,ru
движ в стране? наш движ!,general,neutral,ru
Просто я =))),general,neutral,ru
повезло с женой 😍😍😜,general,pos,ru
"Когда мы записывали Plug in Baby, рядом была поляна с грибами… Ну мы их сьели… что было потом, я не помню, но очнулись мы голые в джакузи, а я еще и оглох на одно ухо… (c)",general,neutral,ru
"очень впечатлило.но хомяк уже перешел все границы в своем желании ""хачуздесьисейчас"". выпустила супротив хомяка жабу..",general,neutral,ru
Это интересные отрывки=),general,pos,ru
"Утреннее пиво ""Чанг""",general,neutral,ru
"Итак Вера Матвеева. Скупой текст Википедии говорит нам , что  . Но право же, этого мало. Просто послушайте",general,neutral,ru
Мой подарочек))),general,pos,ru
Моя девочка,general,neutral,ru
"Хэй-хо, камрадесса. Вопрос возник: кто есть Марк, цитируемый тобой?",general,neutral,ru
"вдруг сердце остановилось, и я почувствовала запах роз",general,neutral,ru
Бля так оно и есть...,general,neg,ru
"о, появилась...)))",general,neutral,ru
"РАСПРОСТРАНЕННЫЕ ОШИБКИ В РЕМОНТЕ КВАРТИРЫ 

 Весьма показательно высказывание «кто не ошибается, тот не набирается опыта». Если вы всегда мечтали провести ремонт своими руками, но боялись не так наклеить или не там прикрутить, значит, вы — новичок в строительно-ремонтной сфере и ваш ремонт будет для вас некоторым испытанием на прочность. А новичкам ошибаться простительно. Однако чтобы ошибки не были грубыми и не подлежащими переделке, следует о них знать. О том, чего избегать в ремонте и как минимизировать дефекты в собственной работе читайте в нашей статье.",general,neutral,ru
"Ну почему все так, почему у меня нет друзей))))))",general,neg,ru
"Я - сложный человек. Со мною очень трудно.
Вчера была строга, сегодня — безрассудна.
Я каюсь и смеюсь почти одновременно,
С любимыми — раба, с влюбленными — надменна.

Я верю только тем, кто знает, кто есть я,
А значит, никому, по правде говоря...
Умею быть смешной, загадочной и злой,
Желанному — чужой, ненужному — родной.

И сколько бы страниц ни тратилось на стих,
Он будет недалек, он будет только штрих.
Я - странный человек. Со мною очень сложно:
И трудно, и легко, и просто невозможно....",general,neg,ru
По многочисленным просьбам. И даже жив остался. @ Mainpat,general,neutral,ru
Наконец-то сваливаю из Москвы!!!!,general,pos,ru
они это кто?,general,neutral,ru
"Впервые покупался в Японии, вообще впервые за год покупался. Вода в речках пиздец холодная, потому что идет с гор и течение бурное. Руки-ноги немеют за 15 минут.",general,neutral,ru
"Немного свежих памирских картинок про Аличурскую долину. Это высокогорная равнина (3800-4000 м.), в основном покрытая заболоченным солончаком (сыртом). По долине течет река с неожиданным названием Аличур. Там же находится кишлак с еще более удивительным именем Аличур.

Как и весь Памир, место суровое, но живописное, благодаря своим озерам и фактурным горам вокруг.

Все готовые на текущий момент памирские фотографии живут здесь:",general,neutral,ru
Классные фотки! Классный образ!,general,pos,ru
Что за корпорация такая??? 😄,general,neutral,ru
"Ребята, Украине нужны деньги любым путем. Просто чтобы ВЫЖИТЬ. Что Вы сейчас нападаете на Яценюка. Он - заложник и у него самая неприглядная роль марионетки. Он согласится на что угодно, чтобы евро... дали денег. Впереди непонятная история с российским газом. Платить нечем. Дойдем до абсурда - дайте денег, и мы вам вашими деньгами заплатим. Т.е. вроде и никто никому не должен.Согласиться с изнасилованием своей страны на ЛЮБЫХ условиях, чтобы дали деньги. А расхлебывать всю баланду будет новоизбранное после 25 мая правительство. Вот людей жалко...",general,neg,ru
Я очень в тебе ВЛЮБЛЕНА ЖЕНЯ,general,pos,ru
Я ИХ ТЕРПЕТЬ НЕ МОГУ!!!!!!!!1,general,neg,ru
FootballTop.ru приглашает к сотрудничеству редактора ленты новостей | Футбол Топ.ру,general,neutral,ru
"Напишу тебе слова, что повторяю часто сам себе. "" Отче,пусть меня минует чаша сия, впрочем, не как я хочу, но как Ты. Пусть будет так как Ты захочешь, а я буду благодарить тебя за всё, что ты нам даёшь."" УДАЧИ!",general,pos,ru
Очередное сумасшествие Раскалова и компании,general,neg,ru
Ещё немножко!*))))) Скучаю....,general,pos,ru
"Очень хороший анекдот, ок",general,pos,ru
Когда докурит отец на балконе-значит мне домой возвращаться пора,general,neutral,ru
трубу возьми),general,neutral,ru
Пора гулять с собакой,general,neutral,ru
На ноуте плохо(,general,neg,ru
"В человеке, весящем 70 килограммов, содержится, между прочим:
— 45 литров воды,
— достаточно извести, чтобы побелить курятник,
— фосфора, которого хватит на 2200 спичек,
— жиру примерно на 70 кусков мыла,
— железа на двухдюймовый гвоздь,
— углерода на 2000 карандашей,
— одна ложка магния.",general,neutral,ru
Ребят говорю всем и сразу кому Таня Гийдамака говорила что я с ней встречаюсь это не правда шлите ее сразу:),general,neg,ru
"Очень сильный фильм!!! Гораздо шире и честнее припудренного духлеса! Смотреть строго в плохом настроении ибо хорошее быстро улетучится, но оооочень советую!",general,pos,ru
"так уже хочеться мандаринок,снега и новогодних фильмов.©",general,pos,ru
"Хозяин, начисляяяй ))",general,pos,ru
"ура,спим на час больше!",general,pos,ru
"Всем привет! Я обосновался в институте Вишневского и всячески лечусь) Всякая информация о болезни, перспективах и лечении, появится в ближайшее время в группе - 

Карантин пока к сожалению не сняли( Но доехать до меня вполне можно:) При наличии желания и времени, можно привезти всяких ништяков, и минут 15-20 потусить на свежем воздухе, поговорить и всё такое=)
Буду очень благодарен и рад видеть тех кто осилит)

То что можно и нужно:
1. Кофе
2. Молоко
3. Сыр плавленный\нарезка
4. Крекеры
5. Пастила
6. Печенье овсяное
7. Йогурты питьевые
8. Чай
9. Яблоки (не кислые)
10. Бананы (не зелёные)
11. Груши
12. Вода без газа

13. Сигареты (я стараюсь курить поменьше, но пока сложно)
14. Средство для мытья посуды (можно не много, просто в баночку перелить)",general,neutral,ru
я почти скопировала начальную картинку с видео)))))),general,neutral,ru
Потанцуем?,general,neutral,ru
"Возможно, дело в общем падении интереса к космосу, а к конкретным программам? Космонавт отлетал на орбите 200 суток, выходил в открытый космос, может, действительно, он не ждет ничего нового от еще одного полета?",general,neutral,ru
"дожили... в светлое будущее направляемся, теперь все кроме Святого Путия будут признаны экстремистами.",general,neg,ru
Немного музыки с того света,general,neutral,ru
кто на Лилу,general,neutral,ru
"Странно, мы все время были в городе одном,
Ты все там же, в доме на последнем этаже,
А я в различных точках, именующихся дном.",general,neg,ru
"По-моему, выбор очевиден)",general,neutral,ru
Узнаешь себя?,general,neutral,ru
все равно у  нашей команды заслуженное 2-е место и мы это знаем наверняка...,general,neutral,ru
"Вспоминая подготовку к литературе XD
- Ну так что там, в этом ""Портрете"", дальше было?
- Да все просто. Его отец разорился, и он снял себе проститутку. Его отец начал пить, а он в универе читал Аристотеля и прогуливал пары. Не, уже без проституток (с).",general,neutral,ru
Нееет наш разговор!!!,general,neutral,ru
Бло(Х)г про блох,general,neutral,ru
"завёл твиттер, друзья, добавляйтесь если кто есть)",general,neutral,ru
"[id52325612|Юлия], непозорься",general,neg,ru
Хорошая прогулка 😊,general,pos,ru
"Рыбы. 13 июня! Ееее ))

Вы красиво проснетесь, красиво умоетесь и прекрасно позавтракаете. Чувствуете как охуительно все начинается? Это только малая часть бонусов сегодняшнего дня!",general,pos,ru
"Тот, кто щеголяет эрудицией или учёностью, не имеет ни того, ни другого. Э.Хеммингуэй",general,neutral,ru
Алекс Фоломкин - Супермаркит для поклонников 2,general,neutral,ru
"играет и правда замечательно. какая фразировка. ни один звук не выбивается, слитность офигетительная. при моей не любви к фортепианной музыке. славно....",general,pos,ru
"Береги тех, кто рядом, цени того, кто забыл свою гордость ради тебя, кто многое прощал и всегда ждал... Бог посылает нам таких людей лишь однажды.",general,pos,ru
не ну пиздец!!!! как открыть этот долбанный доступ в facebook ???,general,neg,ru
Ты есть кто?:з,general,neutral,ru
Может я уже лягу спать?,general,neutral,ru
прислали сертификат) вот так всё это и выглядит,general,pos,ru
зачем ШКОЛОТЕ инструменты?! все равно пропьют или потеряют,general,neg,ru
классная...)романтика*),general,pos,ru
Юра хватит ахаххахаха давай лучше по сотке чая выпьем за мир во всем мире и начнем клан поднимать )))))))),general,pos,ru
"Шендерович: Киселев - бесспорный мерзавец...

Киселев стерпит?
Или Шендерович специально посажен, что вызывать у народа рвотный рефлекс на либероидов?",general,neg,ru
"Серег, я нашел выход:D",general,pos,ru
"[id139423449|Phantom], в Щвеции не существует пожизненного заключения,самое большое помоему около 22 лет,отсюда и разное обращение.Там скорее всего даже клеток нет.",general,neutral,ru
"лол
почитай про невралгию тройничного нерва или о защимлении полового нерва, например.",general,neutral,ru
В дебатах мы победили!,general,pos,ru
"Губернатор Ярославской области сказал... старался душещипательно говорить. @ Ростов Великий, Ярославская область",general,neutral,ru
"Чем старше я становлюсь , тем моложе и бесшабашнее себя ощущаю! Эх.... Чувствую путной старухи из меня не получится",general,pos,ru
#доверие#любимыйразрешает😘😍🚘,general,pos,ru
"Когда есть выбор между двумя, всегда выбирай второе. Если бы нужно было первое, второе не появилось бы. ©",general,neutral,ru
такой хорошенький!!!!и я такого хочу!!!,general,pos,ru
"Сложи своё имя и посмотри, как оно читается по-японски :-). A- ка B- зу 
C- ми D- тэ E- ку F- лу G- жи H- ри I- ки J- зу K- ме L- та M- рин N- то
 O-мо P- но Q- ке R- ши S- ари T-чи U- до V- ру W-мей X- на Y- фу Z- з!",general,neutral,ru
"Человека узнаешь только когда сломал ему челюсть и две руки. Лишь тогда он показывает свой истинный характер.

Маргарита Цемох  ""Уебище. Дневник в письмах""",general,neg,ru
"Мар'яна,  МиниТест « Когда парень найдет тебя? Или уже нашел и кто он? » показал результат ниже. Много других тестов здесь - VK.com/minitest",general,neutral,ru
БОБЕР УКУСИЛ БРЕВНО И ОТРАВИЛСЯ СМОТРЕТЬ БЕСПЛАТНО И БЕЗ СМС.,general,neutral,ru
"и снова чётенькие перчаточки,в которых даже ребёнку удобно играть))",general,pos,ru
"- У тебя есть с кем идти на выпускной? - Нет, но есть тот, кого на выпускном я хочу сразить наповал",general,pos,ru
Я нарубила про тебя правду-матку! Чтобы поколоть об неё глаза - заходи в приложение!,general,neutral,ru
Хвастаюсь. В эту субботу участвовал во всероссийском тесте по истории отечества  Из 40 баллов набрал 37. Это четвёртый результат среди 152 человек тестировавшихся в Вологде.,general,pos,ru
"У нас было два джета, 75 целебных порошков, 5 бутылок РотГата, 10мм пистолет, наполовину заряженный бронебойными патронами, и целое море ментатов, боффаутов да стимуляторов. Не то что бы это был необходимый запас для того что бы убить Френка Хорригана. Но если начал собирать дурь, становится трудно остановиться. Единственное что вызывало у меня опасение - это книжки. Нет ничего более беспомощного, безответственного и испорченного, чем задротство. Я знал, что рано или поздно мы подсядем на эту хуету.",general,neutral,ru
"Те, кто считают девушек слабым полом, пусть попробуют ночью перетянуть на себя одеяло.",general,neutral,ru
Наши вечерние посиделки в узком семейном кругу))),general,pos,ru
"НОВИНКА В АТЫРАУ-ВЫЕЗДНОЙ ДЕТСКИЙ КОКТЕЙЛЬ БАР!!! УКРАШЕНИЕ ЛЮБОГО ДЕТСКОГО ПРАЗДНИКА! Профессиональное оборудование, профессиональный бармен и изысканные коктейли украсят любое ваше мероприятие. Ведь выездной бар - это не только вкусные коктейли, но и живое общение детей с барменом.Заказывая коктейль, детям дается возможность почувствовать себя взрослыми, будто они находятся в настоящем баре. Более 50 видов различных коктейлей, смузи и милкшейков с добавлением высококачественных сиропов и фруктов разнообразят ваше мероприятие. Наши бармены с выездным портативным баром выедут в любую точку - пикник, коттедж, детский сад, рестораны, офисы и т.д. Добро пожаловать в выездной бар - ""A&D's Bar"".
Тел: 8(775)9033110
По всем вопросам обращаться по указанному телефону или мне в личку Вконтакте",general,neutral,ru
"20 февраля в Украине будет отмечаться День Героев Небесной Сотни

☺ Отправлено через 💚 vk.com/ranks 💚",general,neutral,ru
не удержался)),general,neutral,ru
"жду тебя, как воробей лета!",general,pos,ru
"Девушкам надо сразу объяснять, что у тебя есть девушка и отправлять их в список друзей.",general,neutral,ru
"Постоянно хочу две вещи:
похудеть и покушать.",general,neutral,ru
В НАЛИЧИИ В САЛОНЕ В БЕЛОМ И КРЕМОВОМ ЦВЕТЕ!!!,general,neutral,ru
"Я ХАЧУ СПААТЬ!!!!!!!!!!!!!
Матвеев умоляю....",general,neg,ru
"Андрей, какие упражнения на грудь ты знаешь???",general,neutral,ru
Мясо выращивается из клеток животных в лабораторных условиях / Мега медицинский сайт,general,neutral,ru
ОТКРЫТА ГРЕТТЕЛЬ Начальный урон 300,general,neutral,ru
"Хуикоко торжествует, у нас и в конце мая Новый год! :))",general,neutral,ru
"Вчера меня усиленно пытались поздравлять в письмах молодые 
граждане со днём Соплей и Вазелина. Сегодня молодежь празднует заморские 
гадские праздники, а завтра будет собирать деньги на памятник кумирам свой 
кислой юности - какой-нибудь анимешной черепашке или Робокопу, как это делается 
в Америке:)",general,neg,ru
Россиянам разрешили отдыхать в Египте Вести.Ru ))))))))))))),general,neutral,ru
Искандерам все равно,general,neutral,ru
зайка я тебя люблю,general,pos,ru
бусик такой...😊😇,general,pos,ru
Присед 205 кг,general,neutral,ru
Защитила диплом на 5!!!!!! И ещё сегодня Егору 9 лет!!!!!!!!!,general,pos,ru
Все решили! Базара нет!!,general,pos,ru
Хор СС ВВС Германии – Гимн Люфтвафф хахахаха ебать тебя понесло))),general,pos,ru
"Несколько поверхностный анализ того, что умеет или будет уметь Мемория. С прицелом на Big Data.",general,neutral,ru
Что ты хочеш со мной зделать,general,neutral,ru
это ты в детствеее)),general,neutral,ru
Савина ты что забыла про нас?:*,general,neutral,ru
"Мир невесомых слов, очень глупых людей.",general,neg,ru
Больше ничего не хотите?,general,neutral,ru
"Полезно, ага!",general,neutral,ru
"Досмотрел «Жандарм и инопланетяне»… И теперь хочу пейджер. Я очень хочу пейджер!...))) 
И чтобы непременно носить его на ремне… И тоже изображать инопланетянина…)",general,pos,ru
"..Викусичка,прийми мои соболезнования..пусть  дядь Паше земля будет пухом(((((((((((",general,neg,ru
"Банька перед началом трудной недели то,что нужно ♻️💦💨🔥💪🏼",general,pos,ru
Красотка моя)))***,general,pos,ru
"пап,я люблю тебя очень!!!очень!!",general,pos,ru
"– Долго ли ждать перемен к лучшему?
– Если ждать, то долго!",general,neutral,ru
на вот тебе на бюжитерию,general,neutral,ru
Моя любимая семья!👪😘😘😘,general,pos,ru
"наш 
репортаж 2",general,neutral,ru
"аааааа,заряд энергии до конца жизниии))какая я счастливаяя^____^",general,pos,ru
на работе),general,neutral,ru
Набережная и чайки. Gopro,general,neutral,ru
"Призвал персонажа ""Призрак гробниц Именанд""",general,neutral,ru
Continental 195/75/16c 1шт. - Шины / диски в Васильевке на Slando,general,neutral,ru
"никогда не говори плохо о человеке,с которым тебе было хорошо......",general,neutral,ru
"Уважаемые френды, кто сможет помочь с наблюдением на выборах в воскресенье? Нужно еще 5 наблюдателей на участки",general,neutral,ru
это ты то будешь гулять до утра? хахаххаха да уж не поверю,general,neutral,ru
Снова моя картинка здесь ^~^,general,neutral,ru
Засранка в теме,general,neutral,ru
"Кто понял, пожалуйста напишите в комментах что он хотел сказать",general,neutral,ru
Тебе никого не напоминает....,general,neutral,ru
Мой Пупсик)))),general,pos,ru
один из хитов в крымских клубах)) готовтесь под неё жечь,general,pos,ru
"Всегда есть момент, когда дороги расходятся. Каждый выбирает свой путь в надежде, что их дороги вновь сойдутся. И вдруг ты осознаешь, что все закончилось. На самом деле.
Ты не можешь вернуть прошлое, к сожалению, некоторые вещи случаются всего один раз в жизни. И не важно как ты сильно будешь пытаться чувствовать это снова, ты больше никогда не поднимешься на три метра над уровнем неба...",general,neg,ru
А так же отдельный респект группе О.З.У.:))))),general,pos,ru
"Короче звонят мне сейчас
из
рая и
говорят, что у них сбежал
самый
добрый, милый и
красивый
ангелочек,и знаешь я
тебя не
выдам. Разошли это тем о
ком ты
так думаешь, посмотри
сколько раз
вернётся:8-тебя любят,5-
ты
кому то
нравишься,3 у тебя мало
друзей..",general,neutral,ru
помнишь я те рассказывал))),general,neutral,ru
"Все,терминальная стадия. Кент Хованд номер два. Как жаль,что пари нельзя сделать ""законным"",так сказать. Ох ,как жаль.",general,neg,ru
"Самое страшное, что мы так молоди, но у каждого из нас уже есть глубокие рани на серце.....(((",general,neg,ru
"послушай,как тебе?))))",general,neutral,ru
"Бля КиШ такое дерьмо стал, чисто за бабки на скорую руку какуюто дерьмоввую стрепню забабахали, с такими песнями им терь только на радио попса тусить, фу воще не уважаю на пенсию им пора пока воще имидж свой не засрали лучше уйти красиво чем так дальше играть!!!!!!!!!!!!!!!",general,neg,ru
Хорошего дня))),general,pos,ru
вкусно наверно! халва все-таки с(=,general,pos,ru
"договорились сегодня с девочками - первая, кто нажрется в питере досостояния, хмм, салютирования, - раньше всех замуж выйдет! (должно бытьвесело, замуж я еще не пробовала) 
(с) Кам",general,neutral,ru
"Внимание, в зонах D6 и D7 в этом году запрещено пользоваться громкой музыкой, холодильниками, генераторами. Они объявлены тихой зоной. Нарушители останутся без билетов. Внимание, вопрос: а в какой зоне живем мы? По-моему между D5 и D6?",general,neutral,ru
Вот тебе социальная реклама о вреде алкоголя!,general,neutral,ru
Перевод сильный) Первая строчка припева... Ваще огонь. Правда трек старый),general,pos,ru
"Как же красиво на улице)))
Всем горячих объятий и теплых эмоций этой зимой!:)))",general,pos,ru
"послушай)
только что навоял)",general,neutral,ru
закрыли на КАРОНТИН!!!! =),general,neutral,ru
ЖИЗНЬ ПРОХОДИТ МИМО?? ПО МОЕМУ СЕГОДНЯ НЕ ПЛОХО ПО ГУЛЯЛИ=))))))))))),general,pos,ru
Продам планшет Acer Iconia Tab A500 32Gb цена 6000р!!!,general,neutral,ru
"боже, сколько я мечтал о такой штукенции",general,pos,ru
Жду тебя на секс-садомазо фесте!вход-100р!Чудо-Юдо+Plush Fish!,general,neutral,ru
кто в ХО на хелоуин идет?,general,neutral,ru
"Сеафуд на последочек в колоритном Мексиканском рестике.  Шашлычок из лобстеров конечно вкусно, но я начинаю скучать по нашему Русскому свиному шашлыку под коньячок. #домалучше #явозвращаюсь",general,pos,ru
